Time (s),Signal
1.028,-0.26180296891151894
1.029,0.025015348300690875
1.03,0.21702836331114805
1.031,-0.872013224897821
1.032,0.2373706372895017
1.033,0.02950679887149517
1.034,0.08358221941943918
1.035,1.0449709014603907
1.036,-0.4010592018659908
1.037,-0.0441252463699494
1.038,0.028686349787596904
1.039,0.6408594107000992
1.04,0.6436978158853266
1.041,0.20029137897480473
1.042,0.21144178250760878
1.043,-0.1216910085627703
1.044,-0.229480795848193
1.045,-1.015649043206242
1.046,0.18551784201173202
1.047,-0.2366052518666481
1.048,-0.2891876669089119
1.049,0.5832591373575768
1.05,-0.460871851933247
1.051,-0.08718446679519246
1.052,-0.050820690640027144
1.053,0.3618269679070384
1.054,0.3265627743956627
1.055,-0.564548532197334
1.056,0.1384864924048575
1.057,0.3511714516977147
1.058,0.3536915552729101
1.059,0.1970388342874672
1.06,-0.5254101387046157
1.061,-0.6474074850880966
1.062,-0.4226064633050044
1.063,0.13835133672868943
1.064,0.14115101291318616
1.065,0.07379310966257133
1.066,0.13963724170280176
1.067,0.17246071371716598
1.068,0.2952493927567901
1.069,0.04039182833861258
1.07,0.14193742496630335
1.071,-0.07186094295016515
1.072,-0.03491632253436495
1.073,0.14752232216757488
1.074,-0.1250262649958045
1.075,-0.5246396083351537
1.076,-0.37609823502480666
1.077,0.043761187070204405
1.078,-0.3313621870857554
1.079,0.05116078132150054
1.08,0.1837194914229509
1.081,-0.007071295275570544
1.082,0.19458358308725332
1.083,0.35650824463823627
1.084,0.4579907728395381
1.085,0.05429649948514237
1.086,-0.2303166201430145
1.087,-0.4875000313094652
1.088,0.35895851769620235
1.089,0.6129074229767196
1.09,-0.17195528523340475
1.091,-0.0664078019079813
1.092,-0.2815695418554274
1.093,0.16086363317886565
1.094,0.16633771956199442
1.095,-0.45941513231095976
1.096,-0.15981297303372013
1.097,-0.14111876024631775
1.098,0.04786732979141001
1.099,0.12210161815818873
1.1,-0.13735470705317562
1.101,-0.20759123823635925
1.102,-0.00878565939961505
1.103,0.3546483023043587
1.104,0.35761907899103584
1.105,0.12879965902383161
1.106,-0.21272033972932064
1.107,-0.1430708800831639
1.108,0.13029890142906855
1.109,-0.0017998319799345935
1.11,-0.019082484861535146
1.111,0.12971722086346843
1.112,0.042645604476469784
1.113,0.051887020906380775
1.114,-0.11077235868254198
1.115,-0.3564790314723473
1.116,-0.12668233422845948
1.117,0.025947766450904408
1.118,0.10402830404864383
1.119,0.12979964873800437
1.12,-0.09169187729621636
1.121,-0.22374227764870297
1.122,-0.11246651655183126
1.123,0.2080084539411413
1.124,0.35514726110601474
1.125,0.03156577388044467
1.126,-0.03721091745387817
1.127,-0.05410724651647637
1.128,-0.16914202605184347
1.129,-0.0727506778698694
1.13,-0.12853191600853164
1.131,-0.0015095349056932633
1.132,0.0664934560135666
1.133,0.08700417832673907
1.134,0.018547677705537925
1.135,0.07203933995324484
1.136,0.18232933656116235
1.137,-0.053201319958256305
1.138,0.05833902234035325
1.139,0.0557997944846592
1.14,-0.0021888700734432054
1.141,-0.11626437071962337
1.142,-0.21225398462620076
1.143,0.1464863092239621
1.144,0.14392244558050307
1.145,-0.07559955805848124
1.146,-0.10070205869848309
1.147,-0.05559600870863485
1.148,-0.01276607718889472
1.149,-0.047063518100541844
1.15,-0.04222047716804338
1.151,0.0002963440209186874
1.152,0.06773055846087386
1.153,0.12501080397832015
1.154,0.04009699207096411
1.155,-0.008903997143202412
1.156,0.012583510648928615
1.157,0.029481678239191095
1.158,0.05437151206822663
1.159,-0.04092648760410156
1.16,-0.11411982053184173
1.161,-0.07709159189441744
1.162,-0.04925910095492465
1.163,0.012239898795554805
1.164,0.08867342440612211
1.165,0.061215160740704655
1.166,0.014447053123663619
1.167,-0.05713543705600496
1.168,-0.1244174383263946
1.169,-0.04344536607299137
1.17,0.04209887833771757
1.171,0.04079281530898071
1.172,0.0793206553304316
1.173,0.09686584609839888
1.174,0.017377367399018562
1.175,-0.0178211401488131
1.176,-0.02094682982906899
1.177,-0.004680172595693553
1.178,-0.0085755045890945
1.179,-0.05198833262598306
1.18,-0.055113997515952876
1.181,-0.03792732560113818
1.182,0.006691848943964303
1.183,0.04891216133404235
1.184,0.08440556157074759
1.185,0.07925712718630533
1.186,-0.0006237991002047884
1.187,-0.0666278876739195
1.188,-0.09774153039244525
1.189,-0.08481301340935088
1.19,-0.01631551727422521
1.191,0.028088698280927735
1.192,0.06383273996201554
1.193,0.05807874504574434
1.194,0.010654351928524965
1.195,0.003000265179274708
1.196,-0.00397880363631302
1.197,-0.000639398697485357
1.198,-0.004738903853066072
1.199,-0.015490889219701313
1.2,-0.03622892394289077
1.201,-0.03803074584372537
1.202,0.00991945366138599
1.203,0.054474098540233704
1.204,0.08017501220913122
1.205,0.05502943561682273
1.206,0.0012161273220203852
1.207,-0.06586231256312866
1.208,-0.09164183172411741
1.209,-0.054228208963461505
1.21,-0.023558583801715258
1.211,0.016454963460191138
1.212,0.052591578668515375
1.213,0.044643613866810844
1.214,0.02447476549625511
1.215,0.004379489774463376
1.216,-0.006088792047582619
1.217,-0.01253877295270965
1.218,-0.01504962220591643
1.219,-0.010897322182292182
1.22,-0.041350942806267804
1.221,-0.02798719969727114
1.222,0.013374466983501055
1.223,0.0392394874166344
1.224,0.05796358972299379
1.225,0.03860508259073788
1.226,0.0032738015526957744
1.227,-0.04897884350328523
1.228,-0.05546942239712063
1.229,-0.03548746100676675
1.23,-0.020344606492380908
1.231,0.003537158657690217
1.232,0.04167310459621883
1.233,0.05660154769143878
1.234,0.012323080115399124
1.235,0.01434243087645172
1.236,0.014399467254882165
1.237,-0.015822290986481066
1.238,-0.004701336634563159
1.239,-0.006705743102910549
1.24,-0.029720545833573496
1.241,-0.02066980223930881
1.242,-0.0013390827462928384
1.243,0.023574131923991118
1.244,0.03846880388004318
1.245,0.025149278198919402
1.246,0.0009494075155860732
1.247,-0.03768877759796317
1.248,-0.05062551223202183
1.249,-0.054442164639354744
1.25,-0.01238946158079533
1.251,0.02767527700128318
1.252,0.01034092059298906
1.253,0.03675174248801093
1.254,0.02743754436562825
1.255,-0.004568705830696997
1.256,0.012137645179394108
1.257,0.0016882107519753334
1.258,-0.019681988103086006
1.259,-0.014187646343650287
1.26,-0.017181777923740413
1.261,-0.009296459473612908
1.262,0.00791258731278828
1.263,0.01974399189097022
1.264,0.03613882078386531
1.265,0.01617979002060223
1.266,-0.00017617961999390327
1.267,-0.03218148662604171
1.268,-0.04890207721872783
1.269,-0.020156128931568998
1.27,-0.003682136388150222
1.271,0.0184992206689875
1.272,0.011190354750475761
1.273,0.022672133261808385
1.274,0.02401771809408578
1.275,0.00792018746428458
1.276,0.018053246606604317
1.277,0.00012810191415935437
1.278,-0.010803215327063036
1.279,-0.016482583629633604
1.28,-0.017365081459552324
1.281,-0.011731202371623005
1.282,0.010166598448873746
1.283,0.028860398422788085
1.284,0.021122805964926845
1.285,0.006246575083830957
1.286,-0.01416810785935431
1.287,-0.017194157006375433
1.288,-0.039612991244149055
1.289,-0.052359132980416494
1.29,-0.004901773664511999
1.291,0.028301632785273426
1.292,0.02025694478362209
1.293,0.02448633216265651
1.294,0.015126614627245672
1.295,0.001953545853143888
1.296,0.009066826363906742
1.297,-0.008862282311509484
1.298,-0.006473637036412844
1.299,-0.009834121820174267
1.3,-0.021476635394227124
1.301,0.0023511653714098028
1.302,0.0001079204569641402
1.303,0.010107484805255751
1.304,0.02577654253653032
1.305,0.009950917359996321
1.306,0.00024801018086485944
1.307,-0.012859797624190171
1.308,-0.015362854423237066
1.309,-0.01538685918215616
1.31,-0.011954860052369363
1.311,0.013420081618076073
1.312,0.025885972145421092
1.313,0.02115382780637378
1.314,0.010268097787554576
1.315,-0.007794187817981232
1.316,-0.010814238851395925
1.317,-0.007259942902583877
1.318,-0.01394043337702481
1.319,-0.013589154941301987
1.32,-0.010524621984960332
1.321,-0.001993741948364848
1.322,0.0030777767303355177
1.323,0.01711757925308006
1.324,0.01975710404657354
1.325,-0.007010886163871067
1.326,-0.005421367487574639
1.327,-0.013553153226243123
1.328,-0.028306679490552447
1.329,-0.012656025121021467
1.33,0.00952821520934738
1.331,0.012990404167759593
1.332,0.010754672119176663
1.333,0.025579492222649935
1.334,0.014071869953823101
1.335,0.000960667603463152
1.336,-0.0021942655647628232
1.337,-0.006458835987859967
1.338,-0.007488116716793334
1.339,-0.007666634303890899
1.34,-0.004251964211526045
1.341,-0.0045081627726419726
1.342,0.011392556257196311
1.343,0.023436408569102656
1.344,0.02881625618229898
1.345,-0.002904296876654797
1.346,-0.018005531777877802
1.347,0.0023169828612019426
1.348,-0.021970288474476986
1.349,-0.014073101306774171
1.35,-0.01285872272841435
1.351,-0.014794131764434462
1.352,0.017952406635663064
1.353,0.019430846245735267
1.354,0.006896747333482141
1.355,-0.01796165857806599
1.356,-0.0004768074350549726
1.357,0.004734778947814919
1.358,-0.018201781669697697
1.359,-0.0028038552690841734
1.36,-0.006304273282184098
1.361,0.006196934000497563
1.362,0.005084735044985212
1.363,0.003778138411895294
1.364,0.024019654817749383
1.365,0.011040157006729901
1.366,0.0014414513722379165
1.367,-0.01250018483634174
1.368,-0.014884528447539184
1.369,-0.017454039007595772
1.37,-0.006801344538717509
1.371,0.017696999058436393
1.372,-0.007747364086341942
1.373,-0.010050629510577076
1.374,0.021946537181091238
1.375,0.0002603925386089941
1.376,-0.005751542939111684
1.377,0.005661504197352556
1.378,-0.013435456687186388
1.379,0.00871113540832462
1.38,-0.0032456038405095956
1.381,-0.00867018437372835
1.382,0.01978629777161529
1.383,0.002100264385053236
1.384,0.01114439385028352
1.385,0.010935889072248694
1.386,0.007457240300089053
1.387,0.012151464186687973
1.388,-0.014873960816733152
1.389,-0.014055503548539034
1.39,-0.006648041163306475
1.391,-0.0058819246653210215
1.392,0.017438631913614756
1.393,0.007154824683128889
1.394,-0.003921558849090023
1.395,0.005284382581825924
1.396,-0.017564530549820795
1.397,-0.013196161439573808
1.398,0.0019767273676832664
1.399,-0.01528008613799393
1.4,-0.020186805758410926
1.401,0.0009014007828414692
1.402,0.011797272822334757
1.403,0.01125288323520321
1.404,0.01637044350824502
1.405,-0.005275878713596563
1.406,-0.013495742159813664
1.407,0.007099500493076813
1.408,-0.008807961975456215
1.409,-0.013768843238901478
1.41,0.011207370266785694
1.411,-0.00036339585358708673
1.412,0.009187883239014845
1.413,0.02034030830640885
1.414,-0.0002530582473182117
1.415,0.007496909650087962
1.416,0.001800103894684425
1.417,-0.0035810973843063217
1.418,0.00867356775262148
1.419,-0.0034269870276135202
1.42,-0.0031083813925188155
1.421,0.009273064868755041
1.422,-0.00574542748773387
1.423,-3.975286935862122e-05
1.424,-0.009686877589980197
1.425,-0.011748186479778239
1.426,0.014741577681398398
1.427,-0.010728708248338045
1.428,-0.013322737987450917
1.429,-0.005363793589295606
1.43,-0.004928274784763937
1.431,0.008191036978933005
1.432,0.0069349265305725695
1.433,-0.0038688862356391347
1.434,-0.00032328123308278975
1.435,0.0022316745672401857
1.436,-0.004054822701732444
1.437,0.009012882815617766
1.438,-0.002119750496979095
1.439,-0.0031860649394010203
1.44,4.868496443018709e-05
1.441,0.006614911645854486
1.442,0.002176092233233563
1.443,-0.010856143590419481
1.444,0.007051759280233494
1.445,-0.005644649069219515
1.446,-0.0075056092197833026
1.447,0.0007746397130357549
1.448,0.005828586624845405
1.449,-0.00621882865536166
1.45,-0.0018120940080465443
1.451,0.014092763203698951
1.452,0.0011540891703891976
1.453,0.026542392689037596
1.454,0.00528690030677323
1.455,-0.01742049432938919
1.456,0.003060592183270233
1.457,-0.00024383445372947322
1.458,0.0033069010568180218
1.459,0.0012414427116909572
1.46,-0.009289490123750676
1.461,-0.012218069300836744
1.462,-0.0029001752974109666
1.463,-0.0031338875574082954
1.464,-0.003471085552088562
1.465,0.009352596323361193
1.466,0.0161003948235478
1.467,0.0021226448182789133
1.468,-0.014950021689028458
1.469,0.0009463557026192283
1.47,0.010944241021190222
1.471,-0.006900168320657172
1.472,0.0011281133861845913
1.473,0.0017343435334134629
1.474,-0.005605265187437424
1.475,0.006283979270192251
1.476,-0.003673425961956687
1.477,0.0001598443021382695
1.478,-0.015219666753764752
1.479,-0.00898422697838865
1.48,0.0025865256547913033
1.481,-0.004610456607017887
1.482,0.018129204330383737
1.483,-0.0018854433825029812
1.484,0.00629391579375522
1.485,0.008855867670747069
1.486,-0.011787481062996874
1.487,-0.02405025957478372
1.488,-0.015075827679452194
1.489,0.0035905786536705
1.49,-0.0036959088239964955
1.491,0.01915105096348965
1.492,-0.0014809496480312381
1.493,-0.0026905654935251064
1.494,0.01689413900454846
1.495,0.013477375059654786
1.496,0.01621658397614404
1.497,0.0034272696807607574
1.498,0.0024452137667760336
1.499,-0.001531897389941409
1.5,0.0012713045143244433
1.501,-0.008724516412057744
1.502,-0.010203797929867297
1.503,0.0007437128707741418
1.504,-0.00100830602889691
1.505,-0.004763797673410628
1.506,0.005376365416682317
1.507,0.004847529111767568
1.508,-0.002821560822981972
1.509,0.009629410784263293
1.51,-0.01219644450947047
1.511,-0.003535040099982876
1.512,-0.005171453098965975
1.513,-0.019996590317916715
1.514,-0.001019947578571311
1.515,-0.006026159616359795
1.516,0.011708393263063215
1.517,-0.0006487291603783528
1.518,-0.014207176109072798
1.519,0.012310150596320861
1.52,0.010466381084975447
1.521,0.0034912905230040587
1.522,0.0004667479078899399
1.523,-0.0069007987071567556
1.524,0.0008323081511889287
1.525,0.014161876491437674
1.526,0.01933329921070893
1.527,0.016551469535117838
1.528,-0.007833393111729765
1.529,-0.007751406217577292
1.53,1.654311776750966e-05
1.531,-0.009468796179041408
1.532,0.0023992813378027056
1.533,0.006541021098474359
1.534,-0.009327037045738073
1.535,-0.011925107073614365
1.536,-0.002498712267055568
1.537,-0.0036563051118048604
1.538,-0.018260159969754955
1.539,-0.027414867156754848
1.54,-0.003332724831138928
1.541,0.019927818992406778
1.542,0.018917678061358526
1.543,-0.0004913373621697752
1.544,0.0001311423290686559
1.545,0.007341419872328437
1.546,-0.00551101864516988
1.547,0.0017435255676058622
1.548,0.009954060347881375
1.549,0.01171331761877399
1.55,0.0032298068362301077
1.551,0.00136364371718674
1.552,-0.004452145599712998
1.553,-0.00546934983059867
1.554,-0.0030797399097412343
1.555,0.002644653003660126
1.556,0.004133823216586905
1.557,-0.010282274775754096
1.558,0.010211653912815057
1.559,-0.0035210765191006988
1.56,-0.0019268622927654622
1.561,-0.005509510730601546
1.562,-0.021799596953280313
1.563,0.013533867820223233
1.564,0.0118619840579805
1.565,0.0014966361830675485
1.566,0.003145274004891916
1.567,0.007394250046278247
1.568,-0.014480264271938863
1.569,-0.001648035425969218
1.57,0.011514552290979585
1.571,-0.006341308213645082
1.572,0.007226560999202904
1.573,-0.010033097859987725
1.574,0.0053625557505869136
1.575,-0.0023325552391311945
1.576,-0.01769117784987769
1.577,0.007432890120150457
1.578,-0.007139888957688584
1.579,-0.011175767956548087
1.58,0.005605853773097745
1.581,0.01135770810935578
1.582,-0.0029010932642168667
1.583,0.003788020867538517
1.584,0.012738062105401063
1.585,0.010236558591286435
1.586,0.0074617645578369
1.587,-0.0019514814117488769
1.588,-0.004015321581860078
1.589,0.004327529642563769
1.59,-0.004119840937261515
1.591,-0.023729239096805452
1.592,0.01059755371620961
1.593,0.010653824774798289
1.594,-0.02234876733890671
1.595,-0.014367347924534321
1.596,0.004389068677379643
1.597,0.014661828015888473
1.598,-0.0004599174851978669
1.599,-0.01143283721902148
1.6,-0.00013588238163515787
1.601,0.012594281134534202
1.602,-0.002030929214942745
1.603,-0.005771104128969368
1.604,0.0005060532666402878
1.605,-0.007363988485235167
1.606,0.003480679369176938
1.607,0.01620917878274133
1.608,0.00399293741834188
1.609,-0.0009379437894303847
1.61,0.0003641913042986692
1.611,-0.012236583078034232
1.612,0.010869340107884387
1.613,-0.0020162758324689957
1.614,-0.006252746407076386
1.615,0.024855221299338884
1.616,-0.00505961169756644
1.617,-0.014881647535834586
1.618,-0.011186770707356299
1.619,0.0067909876316981305
1.62,-0.0035091588797152087
1.621,-0.01590285754570309
1.622,0.007639135711233001
1.623,-0.005341591507396785
1.624,0.01910487997481848
1.625,0.011523332050323822
1.626,-0.005344749339822092
1.627,0.010986570350017719
1.628,-0.00014464782953062288
1.629,0.007697735871205692
1.63,0.007071126182685108
1.631,-0.007993383780250943
1.632,-0.005405275260950704
1.633,0.0060530989940241345
1.634,-0.008857751815299911
1.635,-0.014117296972516829
1.636,-0.018476160238478465
1.637,-0.00620478455861999
1.638,0.013832495142064237
1.639,-0.01837700963436811
1.64,-0.002880192526129915
1.641,0.00910734137512915
1.642,1.8915467057248662e-06
1.643,0.002001189208001846
1.644,-0.007178243907666787
1.645,0.001698765242414021
1.646,0.0007121217163797868
1.647,0.005671593611839535
1.648,0.014174015246003653
1.649,0.023521872312401264
1.65,0.010472235702515233
1.651,0.0027069442169533405
1.652,0.004782970095143521
1.653,-0.008800553336330768
1.654,-0.0008057331904761844
1.655,-0.014264474153672782
1.656,-0.005872716790219799
1.657,0.001978172234984897
1.658,-0.014989041568910993
1.659,0.00407660068148584
1.66,0.011912873545937612
1.661,-0.0044414389803635055
1.662,-0.01954475793730999
1.663,-0.005591640291715564
1.664,0.015649500898108622
1.665,0.0019040475512810404
1.666,-0.00914441020261694
1.667,-0.0022736289998743376
1.668,0.008344619888749941
1.669,0.011453346778863104
1.67,-0.0011736080398152633
1.671,0.0040607191782221
1.672,-0.005851677427490818
1.673,-0.007286435534926432
1.674,0.006557936501135975
1.675,-0.008581405546494541
1.676,5.2903556371956324e-05
1.677,0.008954128975416845
1.678,0.0025604212410965757
1.679,-0.00804483554361924
1.68,0.0022773319811185593
1.681,-0.0021743820984858175
1.682,-0.006529046175454476
1.683,0.002812398434672218
1.684,-0.007076244588736562
1.685,0.011731371200114553
1.686,-0.0007166028846471862
1.687,0.0021992442486542104
1.688,0.006740699442423334
1.689,0.0009600755727365452
1.69,0.010830820049832835
1.691,-0.00022274485487302792
1.692,0.008752990092789672
1.693,-0.01588912292271923
1.694,-0.008061874058546862
1.695,0.010005285350512143
1.696,-0.022264433899381198
1.697,-0.01526962404747767
1.698,-0.002811422899558744
1.699,-0.00281664015237122
1.7,0.00011773345297153774
1.701,0.0028016932901462174
1.702,0.006484976476076861
1.703,0.010925321206590757
1.704,0.006576502738558954
1.705,-0.0023774842253584294
1.706,0.009486568593195837
1.707,0.019229926620320224
1.708,0.003452791158162207
1.709,-0.006263553943163262
1.71,0.01818977669797442
1.711,0.00198033537085598
1.712,-0.0202249617317314
1.713,0.0031603349811861756
1.714,-0.014110723479992125
1.715,-0.012921638745544924
1.716,-0.008088562506575142
1.717,-0.007820136973210799
1.718,0.0006107839017763791
1.719,-0.00927706647309818
1.72,0.003640482773025899
1.721,-0.004891268460992752
1.722,0.009840336358511774
1.723,0.005410555279151629
1.724,-0.00429999869601737
1.725,0.010128273132094913
1.726,0.0003853337351237146
1.727,0.00862489606037596
1.728,0.012003371251974095
1.729,0.023762775794048698
1.73,0.007529826148230003
1.731,0.0016269950225203135
1.732,0.0010246306439603042
1.733,-0.0074219287427203275
1.734,-0.0031264602665469028
1.735,-0.027075733582839774
1.736,-0.024143076070068478
1.737,-0.018705752943809814
1.738,0.0015311200078431742
1.739,0.013625008152383579
1.74,-0.003338325843564317
1.741,-0.0032592542459369397
1.742,0.002851456114398564
1.743,0.01015500603091491
1.744,-0.004388331029960167
1.745,-0.000612831259411767
1.746,0.01647442404174516
1.747,0.0029575325463170295
1.748,0.013577724523919942
1.749,0.012559076785740543
1.75,-0.012949894387211685
1.751,0.007110960290448165
1.752,-0.0025544604254754064
1.753,-0.029582570765405398
1.754,-0.0053934538953775936
1.755,-0.0036420098244616815
1.756,-0.01557282149953932
1.757,-0.001469202633931867
1.758,0.006720809736552918
1.759,0.011124152367747433
1.76,0.010681828104414414
1.761,0.010537459142574042
1.762,-0.003392183923013396
1.763,-0.010837912790771103
1.764,-0.005702487860124626
1.765,-0.0030438495430813676
1.766,0.021316146946401673
1.767,0.006425799957562554
1.768,0.008811583026787499
1.769,0.018316671633167157
1.77,0.012815683320495808
1.771,0.02460231215202545
1.772,-0.002691710313997063
1.773,-0.0063692940775990315
1.774,-0.016929383552849057
1.775,-0.030878307574446685
1.776,-0.016010339128050208
1.777,-0.012250555286530393
1.778,-0.004567283624156724
1.779,-0.009457021284086166
1.78,-0.007947799734298197
1.781,3.540944943222378e-05
1.782,-0.008141960245918772
1.783,0.00855905207404654
1.784,0.007816596727598024
1.785,-0.012295421586047428
1.786,0.0069240678233124285
1.787,0.0004433981099709381
1.788,0.02028433510556284
1.789,0.028808500929571684
1.79,0.00046491924055770895
1.791,0.012825793971914738
1.792,0.0033997086723363684
1.793,0.0015488411092526334
1.794,-0.011891124525355705
1.795,-0.021811332285889808
1.796,-0.01945363188755652
1.797,-0.013106758071965657
1.798,0.005611949916683092
1.799,0.006598754983218036
1.8,0.020494660885781252
1.801,0.007314167839574286
1.802,-0.005852688796421258
1.803,-0.010292609169156784
1.804,-0.016145735902847756
1.805,-0.011314479494072775
1.806,0.010325624973749722
1.807,0.015214517238451235
1.808,0.0022333174533293114
1.809,0.02627202074308745
1.81,0.01693987048949902
1.811,0.012779151177648945
1.812,0.022385385843003168
1.813,-0.0010143663076584496
1.814,-0.018057658641064078
1.815,-0.031206501682914584
1.816,-0.038527903206091396
1.817,-0.01835362840940422
1.818,-0.00363559274605158
1.819,-0.005872743834324454
1.82,0.005147476189399388
1.821,0.00533052076423489
1.822,0.00018387148934881532
1.823,-0.00732723889727201
1.824,0.0026988128236420184
1.825,0.005211367130005701
1.826,-0.0026145190839949126
1.827,0.023749450319761934
1.828,0.018651416494667554
1.829,0.018517867016458942
1.83,0.030478532734984663
1.831,0.014616860535464534
1.832,0.015478953835456177
1.833,-0.009718366440450472
1.834,-0.026886113757382073
1.835,-0.025072059713973922
1.836,-0.0351420164358844
1.837,-0.012755928884643757
1.838,-0.0036690361294267008
1.839,0.005355813592255755
1.84,0.00423662465926569
1.841,-0.011779917468414355
1.842,-0.009323597178289667
1.843,-0.0003719404633427967
1.844,-0.005427053574552668
1.845,-0.008132112098477438
1.846,0.015742704521051212
1.847,0.004503498417810545
1.848,0.026432317869622208
1.849,0.026685870263729195
1.85,0.016116039936208117
1.851,0.033820903170777336
1.852,-0.007827498732669805
1.853,-0.004703214459033063
1.854,-0.018573605857971725
1.855,-0.04173100037637377
1.856,-0.018201056338100003
1.857,-0.017929854607852666
1.858,-0.0015017220646822036
1.859,0.015072297811696566
1.86,0.0050633353771793715
1.861,0.017556423070396298
1.862,3.909770635783863e-05
1.863,-0.02032060342429228
1.864,0.0015428479269327501
1.865,-0.014087608811039142
1.866,0.012764785444827773
1.867,0.02721374621501297
1.868,0.008025699263704066
1.869,0.022271608477562408
1.87,0.01666198644522209
1.871,0.017685880853639393
1.872,0.0056354544933382815
1.873,-0.009304296985117536
1.874,-0.016715841244900574
1.875,-0.03204903882597173
1.876,-0.03799381108968913
1.877,-0.025037340003668022
1.878,-0.010926432786213528
1.879,0.003026538802992671
1.88,0.02991860444484785
1.881,0.019868790320701865
1.882,-0.012810287183270553
1.883,-0.019980045209034424
1.884,-0.00676104110368784
1.885,-0.0022357217550139693
1.886,0.0017824658279703594
1.887,0.01821239617883868
1.888,0.02106274700289804
1.889,0.027883738333362967
1.89,0.03858989277461166
1.891,0.024859502524385325
1.892,0.005709174937876893
1.893,-0.016786609991320967
1.894,-0.03992597146869875
1.895,-0.054680382389673085
1.896,-0.04767396304401117
1.897,-0.005767530867659421
1.898,0.009019519460331547
1.899,0.019512362209984792
1.9,0.028794132609974495
1.901,0.007192900962252423
1.902,0.004967271198533959
1.903,-0.011918118506190642
1.904,-0.014629763471798916
1.905,3.384469313380718e-05
1.906,-0.005817331734495397
1.907,0.006310399858571955
1.908,0.017651674173703627
1.909,0.03327975810397992
1.91,0.05784999632909439
1.911,0.05168850379525779
1.912,0.023624073274292043
1.913,-0.014091899028119872
1.914,-0.06018780459754764
1.915,-0.07041578388128514
1.916,-0.05772389689095594
1.917,-0.034700011940342244
1.918,0.011163106039689214
1.919,0.022885411843638293
1.92,0.014934566314805976
1.921,0.017180131989852535
1.922,-0.01588595907537792
1.923,-0.021931159627043298
1.924,0.006023452136316098
1.925,-0.017576707876005147
1.926,-0.012708962572187035
1.927,0.015486127516374586
1.928,0.04317411406265126
1.929,0.05648024177939925
1.93,0.0331232504257765
1.931,0.04513495675004217
1.932,0.013088488164823558
1.933,-0.0177309249304053
1.934,-0.0333223747003602
1.935,-0.08869377647022196
1.936,-0.06897042261083332
1.937,-0.020455910449448462
1.938,0.018471686993970685
1.939,0.04701702696537767
1.94,0.035560881091935156
1.941,0.015765447948566973
1.942,-0.017258616063353573
1.943,-0.02866078856140499
1.944,-0.023168820177461025
1.945,-0.010517236901297269
1.946,0.010640169903670964
1.947,0.02022552308894327
1.948,0.043833328634595305
1.949,0.038195328870340314
1.95,0.03869743823155299
1.951,0.055654919091311275
1.952,0.022358715485866737
1.953,-0.036272028306841654
1.954,-0.06773736793592187
1.955,-0.09157881419819647
1.956,-0.09564989188257648
1.957,-0.012443464041894966
1.958,0.03830025292629091
1.959,0.04941551395111167
1.96,0.0544709810794863
1.961,0.015334535924319836
1.962,-0.012874075917427098
1.963,-0.03440391548524945
1.964,-0.027360858092318145
1.965,-0.009723953375613166
1.966,0.005124497069745097
1.967,0.024127436419349453
1.968,0.02780484807243412
1.969,0.0625575220424688
1.97,0.06378338778237298
1.971,0.03687044994071256
1.972,0.03648760776253043
1.973,-0.01826829429805049
1.974,-0.08838293127399406
1.975,-0.1211636233040052
1.976,-0.09152702719278724
1.977,-0.030450135597950487
1.978,0.023673896773181085
1.979,0.0755902574403037
1.98,0.05636295615021379
1.981,0.004350335696819915
1.982,-0.03294881838280075
1.983,-0.04469626904425941
1.984,-0.029744202797790966
1.985,-0.009837055294363031
1.986,0.02039693959259979
1.987,0.029654726775293114
1.988,0.0304974624445363
1.989,0.057497331271203336
1.99,0.08319797872929215
1.991,0.08761487790514634
1.992,0.05920520311922707
1.993,-0.016012529170551355
1.994,-0.09920161664500587
1.995,-0.13494943809075904
1.996,-0.122783263188356
1.997,-0.052601354577448405
1.998,0.04760640951878825
1.999,0.09075868268688514
2.0,0.08127874121877278
2.001,0.0224616588073793
2.002,-0.042081082564076805
2.003,-0.06898766521833204
2.004,-0.06420856615641454
2.005,-0.009495799811897618
2.006,0.021764117134940662
2.007,0.021751330790228153
2.008,0.0496279303791618
2.009,0.07099471200280856
2.01,0.0758955986766465
2.011,0.09605635161158771
2.012,0.05777812740619614
2.013,-0.03195391770570913
2.014,-0.11729467281293732
2.015,-0.18475121661976698
2.016,-0.1531688438508698
2.017,-0.04976491431612498
2.018,0.05829737283386995
2.019,0.10746335201293761
2.02,0.0997049205388559
2.021,0.03555612885480999
2.022,-0.04747179056241413
2.023,-0.08199107713507313
2.024,-0.08484639728254866
2.025,-0.0013706454950553754
2.026,0.04713113421235986
2.027,0.05485111439736083
2.028,0.052399122544113316
2.029,0.03871749014562975
2.03,0.08807428301547932
2.031,0.10071983243738511
2.032,0.09839749076533677
2.033,0.0023970459805486913
2.034,-0.15179044074726142
2.035,-0.16369284858186073
2.036,-0.11542272979718167
2.037,-0.058891071461029225
2.038,0.08513064764069861
2.039,0.07334530005445686
2.04,0.05822845509588427
2.041,0.0932634415824746
2.042,-0.04750774048417133
2.043,-0.055237060658776954
2.044,-0.10780080597927569
2.045,-0.03300093284176661
2.046,0.009653208400636465
2.047,-0.004120041689787093
2.048,0.05503873066768078
2.049,-0.032808868502662535
2.05,0.07751985456752973
2.051,0.10339570938279122
2.052,0.14743812061100547
2.053,-0.028603801987948818
